1000
10000
-40,-112,169,194
117,-162,-725,-906
-55,387,-510,563
-212,-244,-876,931
121,289,511,555
485,535,-795,-928
-2,150,-364,462
135,-349,496,870
74,-445,-751,974
-99,275,695,939
-179,-265,-792,-818
111,227,373,-468
133,497,508,-812
-250,283,-324,-748
166,-789,-797,-862
231,526,596,-702
237,-260,365,-840
124,569,605,-738
280,563,639,870
512,833,856,914
-447,538,719,-934
283,-824,864,-887
-56,-148,621,776
-128,-562,-577,893
131,223,294,436
-110,-201,-341,-516
-201,-312,577,781
-389,-503,-692,-715
70,343,-453,493
-65,-115,725,953
-375,-469,-556,611
-562,571,-729,-736
-155,-402,-444,821
-35,486,-504,-564
337,-631,807,-937
469,-687,-725,973
93,-132,-583,-685
-187,-275,306,-882
155,391,553,-681
186,-246,272,636
-558,594,-625,-865
-315,-510,-697,867
-38,-254,-396,-846
-37,305,503,-665
-34,-152,-826,850
51,-263,343,-530
-377,487,708,737
31,553,664,862
335,433,554,-641
400,-697,-724,-984
11,88,412,990
468,-510,-721,-770
190,242,-663,763
448,-683,749,911
132,-440,496,-585
-12,260,421,-951
-186,510,809,-998
187,-536,643,-833
-13,722,-803,-874
-120,166,330,-864
245,-712,-843,985
-34,-344,552,-826
-210,-811,846,-929
269,-311,432,861
-355,426,460,-869
152,-193,-237,820
-32,273,-569,671
-443,-510,-837,-908
-252,329,-449,-806
184,231,-290,849
-166,358,545,999
23,279,-378,-827
109,684,-739,-772
-506,-565,-573,611
92,677,-727,997
-24,400,418,-535
192,657,-797,995
-131,263,581,-722
106,354,500,587
180,-413,835,886
-623,635,-806,-838
102,-346,-390,840
-123,-152,502,-544
3,340,-545,813
-483,652,-835,-842
-569,704,858,911
-403,761,794,803
190,-222,714,-785
80,-240,341,-922
76,142,-362,-673
-31,783,805,-930
600,780,824,833
106,-327,526,561
-14,97,413,-456
523,607,713,867
-49,-276,-526,989
692,789,853,-925
-26,145,-455,-652
31,-204,284,-537
69,-105,190,448
-174,-253,446,679
387,-518,-715,-916
-137,-164,326,-495
358,379,759,776
-232,-587,-833,847
-59,262,270,-360
-9,192,-703,-779
-468,633,729,891
167,-345,892,975
399,-484,958,-987
221,519,697,784
70,-798,-895,-954
778,864,-908,-961
542,778,893,-910
43,-460,721,763
-5,-240,-333,-943
342,373,413,891
5,292,339,-974
-184,264,-412,-925
-254,-354,393,629
312,663,769,861
178,282,410,571
-69,-118,-202,-855
-151,165,-290,-755
55,-93,-444,-781
-127,-363,-727,785
-126,-655,813,-987
637,670,-833,898
283,309,414,-569
-317,793,-938,-967
-233,622,-688
123,-653,-745,756
106,294,350,-956
60,-364,-520,-652
2,-609,762,793
344,-471,-740,808
-13,406,-958,-972
124,-126,588,-897
34,-303,-305,-402
11,-285,-300,-443
-174,-406,620,828
-119,607,-860
40,113,290,-452
36,-133,-380,-408
-50,-395,-590,610
184,-708,794,849
236,-498,-665,781
-257,-472,-681,811
-171,540,792,-841
-292,-335,437,-625
272,366,-710,-868
-322,-665,854,885
-189,213,-497,-887
41,-123,-458,956
331,-520,-766,-769
84,-333,872,-897
161,-566,-678,755
-191,202,659,-811
-13,307,387,-893
-801,-821,890
-145,-816,839,-866
-235,-456,597,-910
-19,561,-835,-914
200,261,-495,584
-176,202,714,-719
-46,-388,-720,-804
-50,70,505,584
-115,129,730,999
-510,-625,-711,815
-453,-645,790,-931
246,685,714,913
-217,571,-616,870
-422,-595,-646,-859
398,-591,-684,693
-278,-312,-673,960
172,-575,689,895
97,-399,-914,-993
-342,-566,-583,744
186,-195,-357,831
7,291,546,-939
254,553,925,-992
30,-76,-877,927
-401,-890,-911,-932
-101,-282,491,-919
-236,315,823,-870
251,-421,494,676
319,-386,771,986
-312,497,-783,-968
124,573,-733,-764
197,-620,798,-969
-402,-436,630,975
-48,56,134,263
146,235,660,-905
507,514,-721,-813
246,459,860,942
-441,503,-703,849
262,-421,668,-947
-200,-415,635,899
422,477,-581,935
268,617,678,-921
-143,523,-554,958
-166,448,-456,-464
129,280,858,969
22,321,-370,-708
111,384,510,-802
-19,-29,824,971
-262,-412,-456,555
123,198,-256,831
141,-440,448,-800
-46,-541,595,-716
-257,366,774,842
43,-255,-305,-364
-208,244,-490,-640
-203,-392,417,525
-487,-628,-902,959
39,462,770,-925
201,704,852,-904
-89,320,431,767
123,386,-528,-827
-427,-473,-501,-748
-41,201,534,937
-148,-655,-698,701
-123,337,-418,-942
-54,-269,424,-808
-84,208,-471,587
480,-764,-767,899
47,196,198,543
197,260,353,-745
-492,632,719,995
34,-184,261,-772
-279,406,-618,695
50,84,-348,-703
163,403,614,649
-285,-428,515,802
-156,162,-414,837
390,-710,711,-841
182,208,-271,419
589,-642,813,890
-212,266,557,-613
-13,79,91,-261
4,390,-836,-888
-573,756,-896,943
172,339,-518,556
72,-432,-819,882
-70,-759,-763,-965
-497,-611,662,-888
-56,-461,-495,-854
-28,51,435,-658
-200,-386,-848,977
550,751,754,-940
-48,-608,-839,-992
102,-331,-480,864
-6,100,-240,252
-453,-626,815
43,-743,-897,-976
-239,300,-452,947
-59,98,-562,-811
-72,136,482,-814
31,200,231,593
134,404,433,-743
4,-147,-370,-776
-183,260,-353,-403
-63,389,-635,676
-123,-306,526,689
4,328,329,793
-284,469,478,653
-8,-275,806,-972
-192,-419,589,-674
350,-616,847,-996
-244,-357,453,465
776,886,-921,922
205,569,723,963
52,-377,-944,960
-636,-702,-851,942
700,712,716,969
331,711,-807,-998
-750,-757,937,-959
-154,-488,850,939
-149,172,464,528
64,274,-364,459
-116,670,-843,891
244,-259,333,-576
61,-613,-792,-939
101,-637,-689,895
-49,349,395,599
-53,147,242,947
514,-682,-947,-983
-283,337,-360,-833
90,456,-849,-995
-121,-634,-774,-933
136,-341,-525,656
-126,422,-706,-859
128,391,-595,-864
469,886,-888,-917
-446,711,-787,884
-273,-337,-684,-719
80,240,298,-900
-225,-765,-884,952
101,-327,342,-707
215,-307,325,823
-53,233,651,-805
14,31,424,-897
132,136,-311,-934
-832,904,-929,-946
537,-585,-831,-873
-114,-494,-523,796
163,-658,691,-975
2,-395,439,-525
2,22,387,411
-12,42,-502,-674
292,-529,585,599
16,339,593,-866
103,643,-758,-994
465,708,-748,-827
-513,-640,651,941
-26,-190,-336,952
118,421,425,758
395,489,-739,840
434,-840,965,994
-176,425,650,796
188,270,-477,-638
405,561,719,-734
-340,484,-810,953
-487,544,-916,971
-141,-326,-467,770
54,147,-520,528
152,-324,714,926
44,111,408,657
-176,-178,511,-674
-194,197,808,837
60,230,775,-978
-253,330,-938,-976
-510,-531,-667,-814
-117,-215,282,-486
148,230,-528,837
-50,-234,-249,667
-23,129,538,570
61,-156,-699,-714
-149,155,-620,905
174,234,458,886
694,-705,788,-996
-129,409,514,932
187,-326,-516,675
-737,797,809,-833
-128,250,601,-911
-505,877,-899,985
-210,-241,311,-434
466,574,645,-856
-187,-266,756,808
165,-594,925,954
-104,376,940,-949
-42,-340,-698,-846
171,306,-730,-979
-481,-526,717,850
453,653,-771,-981
-77,-129,520,906
7,-193,-708,-977
63,605,-770,809
-320,692,698,828
519,-561,-820,-966
259,663,866,-906
87,-133,-313,464
-321,466,562,-635
-47,113,299,-653
-248,-253,-410,774
-225,-261,603,-934
-320,519,-861,869
-56,-252,-604,722
220,394,616,-744
359,-396,-480,-817
500,548,628,-881
328,-350,688,975
-527,652,-763,897
48,139,-842,-845
-181,588,-724,-996
273,-628,662,-917
134,496,-588,-838
-177,565,675,731
104,-660,-818,-837
195,393,-486,855
395,457,571,-935
144,475,-632,754
199,-308,-309,743
-78,223,-234,-637
728,811,895,-916
210,326,777,-871
-618,-671,714,-884
-432,-868,-877,888
637,829,884,890
10,618,-812,826
36,232,-515,-815
261,-889,-922,989
301,-683,-809,863
-215,-300,-738,-774
-253,-260,331,-575
-211,509,869,945
113,-248,296,-972
-130,315,396,-950
349,-731,-859,983
-482,-834,874,-892
-63,-349,586,702
155,421,-536,864
143,-518,-630,-979
-232,-351,548,950
304,642,896,-995
-204,-560,-608,652
-154,245,-904,945
416,564,666,-857
278,543,698,-774
543,911,937,951
384,472,473,-568
357,-654,866,-869
-406,-463,557,760
131,-340,831,-970
-105,425,-433,930
-473,-491,525,-582
60,-94,710,920
-135,-360,-364,-836
-223,-276,-295,368
103,-318,-436,647
-109,-350,-520,717
510,-659,834,880
198,315,664,703
44,82,-372,771
673,-730,773,-903
100,355,-460,-620
-149,272,449,630
232,-239,246,-917
-581,-784,815,-855
-6,141,473,-748
46,-256,-360,405
-2,331,747,769
-257,417,639,-977
-4,102,-486,-761
114,183,284,-319
286,429,-612,939
-290,486,883,-990
53,-104,798,994
118,-443,451,857
-120,-597,-683,-891
64,-176,-743,761
1,68,-469,-612
-296,472,-807,950
-364,-381,-415,575
-135,-614,-761,868
71,-395,-525,796
-90,-102,-583,-697
194,-624,731,884
-285,-301,707,723
-81,-329,-452,597
13,70,602,694
-362,-512,566,-836
401,480,-840,-917
157,201,-335,-991
230,237,722,-755
125,574,679,-884
5,109,329,634
-321,449,533,-850
159,-437,-909,-914
72,258,638,660
-265,-323,-492,511
136,210,-296
383,613,649,-907
-61,-126,334,397
492,-555,836,841
-356,673,-728,853
354,-540,-951
-163,456,502,-793
-116,-209,-329,876
-314,-645,720,-817
160,-224,-351,865
-220,331,749,761
-288,-438,-837,900
-648,876,923,925
-329,642,816,-906
287,-500,695,-835
-30,-133,-727,-911
119,177,625,-979
235,351,431,-646
-180,-662,680,-790
-74,-781,-800,846
-244,-318,417,724
295,-323,588,-765
-30,-304,432,-568
-259,-459,-635,747
-88,368,-786,-967
35,-577,773,-837
12,-158,324,452
48,730,-906,-924
-504,588,731,867
502,551,-601,777
395,-488,612,-661
-800,-950,-963,993
120,238,-465,569
-29,-587,888,964
-45,59,106,751
310,-379,436,-656
27,-371,447,-875
-381,-620,-685,-756
582,-622,627,937
-57,476,779,-995
226,-371,-688,-996
-114,-268,280,-299
-111,150,-186,815
61,-201,654,698
56,126,-233,-840
79,363,-689,-763
84,-238,-748,938
-31,410,-606,-855
233,-410,-767,920
153,184,-212,-985
-72,307,507,544
-204,-420,813,916
-82,-109,199,898
639,-643,660,962
-133,350,-769,802
-113,-678,752,816
-161,578,758,-956
41,-251,484,-674
240,424,-722,891
380,-418,-771,960
568,601,687,-761
259,285,-435,591
29,-192,666,867
201,-747,-938,939
-160,-163,-527,-567
-307,-480,501,-637
401,-522,715,892
-72,132,251,-469
738,806,-984,988
115,-416,590,-650
355,-364,-677,743
-91,402,576,787
537,-918,957,-988
-179,288,-573,-881
296,735,-795,953
-219,311,440,920
427,-597,696,-913
-558,-572,663,810
-387,-471,-618,909
185,-188,-348,-480
188,754,-865,-903
335,-460,-615,-736
-212,419,937,977
-225,405,415,-543
306,415,422,655
112,120,-698,-985
453,-590,-823,-898
224,235,265,594
-34,264,574,-711
565,-641,-665,-862
347,-352,757,-983
-416,479,681,-930
-351,405,518,988
-271,380,463,-664
108,-385,-585,-855
48,-291,609,-907
858,934,994,999
-28,-112,773,932
122,134,189,-283
-105,113,-480,-743
-122,-386,-671,-939
-116,-489,832,-851
504,836,-873,-888
82,-576,-889,-984
-318,-506,696,-988
40,718,953,-966
-59,229,898,989
-372,551,-806,859
-192,726,765,781
-51,-639,-716,784
-326,431,454,-708
-186,380,472,-556
380,-638,-929,958
498,666,-747,-790
-56,61,-415,-529
671,-776,-982,-998
97,-582,680,-724
-16,50,-280,-426
-155,338,-732,-840
517,633,741,979
14,-140,627,-746
-115,244,-947,962
-268,-522,-858,-982
-11,377,496,-722
23,318,-448,675
322,496,-590,-993
-314,-459,-512,923
431,-602,728,771
575,-639,678,-778
366,425,-713,-867
48,323,648,-666
702,771,844,966
-182,-406,-637,717
-203,-504,-565,-766
-393,425,-507,703
410,-472,-621,-974
-145,146,254,470
-227,-405,-470,-643
113,181,288,-364
-47,332,608,-882
-22,-449,623,-807
-291,630,-647,-833
464,668,-688,-704
-108,214,333,-723
-481,517,-748,-791
-282,-398,-561,597
30,231,290,300
-153,585,896,-991
-240,459,626,938
-3,-185,-667,837
-166,-594,-687,-796
37,-64,482,-492
-38,65,-126,191
226,241,-345,-790
11,-50,-101,673
485,-617,-621,-837
279,-319,696,955
44,-201,327,-674
-767,813,-833,907
593,-712,-911,917
336,399,-590,-844
13,127,-979
-370,947,972,991
183,424,660,866
-382,535,701,-923
-254,367,430,-612
211,-319,-585,-733
-290,-569,-707,958
-207,-426,-875,-876
-16,-290,411,-940
79,-289,-573,-589
323,537,-600,822
-636,-737,784,988
373,593,698,880
47,-54,-793,850
364,664,715,864
106,-398,-609,846
1,-228,-888,-894
103,-433,491,911
181,362,485,-906
-35,305,-807,-900
-100,-102,376,-895
-189,-367,651,741
-143,235,799,-836
-419,-776,777,-812
271,-636,-759,852
83,618,855,-882
-156,265,346,476
-72,-935,946,991
314,-468,-835,880
643,781,855,-879
99,-140,181,737
-67,849,870,-945
328,-423,-715,893
-26,-189,465,656
283,352,466,-558
157,-500,-680,-992
46,48,98,832
422,-613,-771,-966
13,276,-494,827
125,-432,-456,610
-159,710,-752,788
-41,439,820,852
11,-87,239,759
-19,-300,-334,967
-421,-475,943,968
-68,-216,-424,-997
-26,195,-361,-467
-277,-834,-851,-946
-245,383,-422,567
309,-419,-611,-857
246,-692,-721,-764
352,482,784,-836
-61,-183,-196,547
325,-550,-696,976
-279,537,820,985
-188,-528,781,-808
-499,-553,-733,798
-268,-457,734,-884
685,-859,-876,-902
210,301,-835,-857
-0,377,848,-961
57,-131,-811,818
-172,-550,624,-738
61,-108,318,-674
272,400,444,988
265,-283,-364,718
73,176,-369,-735
370,-373,-422,-541
56,-189,847,-930
93,-292,820,849
262,-366,-716,750
-285,-311,947,988
114,218,-744,-970
422,489,594,-915
321,-352,596,614
19,156,157,-718
535,-561,634,-945
197,523,-624,-855
39,148,409,-447
-417,-425,877,-920
-27,280,511,-777
-409,606,775,-833
-175,-335,-564,773
-172,-418,-527,-822
38,170,558,-959
151,-277,-624,-859
50,-184,-229,-532
-142,215,-950,-967
-316,-343,-929,-996
20,25,122,-422
217,408,419,-547
177,509,739,-837
-100,152,266,810
396,606,934
65,-460,-749,774
318,-763,772,858
-13,-146,367,-870
197,235,668,-816
-560,605,-680,694
-19,284,-365,-710
-442,-869,-894
294,-421,446,565
169,-267,597,623
63,259,-874,-882
229,335,417,588
-115,302,-801,-836
-19,-89,648,-671
73,-327,-450,-519
-133,-321,-597,842
-109,194,644,-745
32,-417,582,-803
-390,679,681,-832
467,525,-619,897
135,215,553,720
-11,589,-696,-773
65,-447,-672,871
210,-526,583,-773
23,45,391,911
-149,-348,-761,-919
-229,419,-476,-812
184,-227,-423,748
-181,258,437,-895
25,57,-466,887
-67,586,-622,-956
56,-368,-550,-679
-9,81,-919,-962
113,-301,526,854
207,332,840,-936
-13,187,738,758
-242,-684,-810,-895
652,-704,758,-875
-247,-791,817,858
55,404,-807,-915
145,-628,812,906
-328,-531,640,859
106,134,-278,409
-62,321,626,-944
714,808,-889,-891
-186,-243,586,842
129,-609,649,857
-109,399,502,-938
338,456,788,-818
95,-103,-416,-825
-339,-413,642,682
57,118,459,680
-76,141,510,-725
253,583,694,-895
41,220,744,-763
-207,-453,-472,-773
-501,-540,-867,877
-45,560,863,927
-4,-48,-260,732
-212,-538,-935,964
12,-165,313,382
-78,112,-264,695
-349,713,-867,900
443,-962,979,-984
101,-355,470,-867
182,-267,615,914
-324,683,691,-906
-345,-590,882,-905
-94,199,200,-490
-105,398,632,964
124,-278,-297,-881
54,-425,651,-860
57,608,-623,982
-111,432,466,964
173,297,615,-857
29,-38,224,-685
-103,-281,-746,834
-53,-347,-512,853
-317,482,545,940
-263,-335,704,-723
-357,-646,669,-977
-80,818,-854,-899
577,-692,758,990
-195,-238,-385,749
-42,585,700,-785
60,-437,843,-999
-129,201,853,-991
-271,-454,-480,728
76,-489,659,-752
-293,-319,665,-695
-339,-394,434,710
-44,78,462,-588
-49,239,429,628
235,-334,348,-736
155,333,-524,-678
59,100,104,-330
19,-253,-883,970
-28,57,-312,500
253,-421,574,-979
-203,410,471,-492
68,-117,-215,558
-112,-385,-471,-775
-34,265,-305,-835
-511,-551,635,-954
421,-435,-521,-719
170,-343,-628,835
-43,-193,869,-962
141,-346,-563,-892
-327,-536,578,608
144,298,533,-680
-222,-728,737,950
-118,-383,421,-516
298,-407,586,-964
188,220,257,-267
173,257,-395,-873
116,336,-516,-745
17,-483,-629,816
-128,240,-242,-593
226,375,-524,976
468,-548,787,-930
-190,212,-788,-838
-311,-351,-535,-604
-21,370,747,875
-587,699,728,-909
-75,-607,617,884
280,-509,646,-838
451,-654,688,-756
37,-510,823,829
-5,-176,801,-834
378,-498,-722,783
-446,-901,929,932
-455,517,639,755
480,663,670,-878
194,-543,-786,807
461,-674,-703,905
236,-351,-497,-627
-128,231,444,851
103,-104,-126,309
153,-226,-313,-658
373,441,-499,-503
144,320,619,768
51,-385,-491,600
-36,459,566,-700
200,245,428,702
-100,-482,654,944
533,650,809,858
-253,-549,-558,-596
-736,923,-933,993
-12,211,391,-515
-112,208,-253,956
-181,-549,-791,-838
25,-306,-613,966
-219,-275,611,-854
-104,-606,656,944
306,371,828,897
276,278,-383,-849
114,-150,769,-908
225,-264,519,-580
214,280,-309,634
216,740,-811,-941
775,-788,-901,903
-165,788,-873,980
216,398,580,-834
14,-325,-614,897
-33,-569,-783,796
2,510,731,768
369,463,-601,-947
-159,536,566,-580
208,532,751,-994
103,-443,941,963
-17,27,-130,552
5,-210,-735,996
-408,-413,621,634
26,703,748,833
730,-765,-769,-781
152,434,579,640
-349,421,-430,519
126,430,-681,-907
-409,-852,946,-954
343,465,731,-996
-479,588,840,955
160,-235,558,988
289,-450,632,917
503,-651,-902,-938
226,-326,706,-998
-564,-577,-642,-803
-72,-487,-820,892
110,-537,-890,933
-55,-268,-416,644
111,-372,-451,791
370,404,834,-972
-47,-211,225,756
234,430,733,-904
-363,-817,944,-995
-159,-451,-545,-587
-411,459,-631,-838
478,-601,712,935
-115,-503,674,-974
-224,707,712,870
430,507,-534,932
461,-536,642,817
93,325,604,-737
221,539,-729,-948
72,-691,-807,-855
134,320,-411,881
204,535,-624,928
310,349,-688,-692
-207,418,-526,-757
222,660,717,-746
-26,195,-710,-752
-209,232,-351,-935
-128,-548,-685,-732
537,-564,-662,-855
-138,236,358,-890
-489,-601,818,-859
339,-464,-852,-887
309,-517,689,908
19,-372,-841,986
-115,497,502,-544
83,560,657,820
269,-295,399,781
-211,376,621,997
-75,-81,-199,-934
138,143,593,-774
61,-429,-456,-935
-256,387,483,-766
-368,-620,744,865
24,313,443,-759
16,185,247,957
-31,71,88,921
-4,-257,-422,488
358,-492,575,783
274,-342,405,764
-215,235,-480,537
40,-669,674,-835
5,218,-366,464
68,454,522,-578
136,-240,-506,891
-63,334,686,-812
-141,-332,-426,-525
-305,404,-550,-987
-656,-684,940,964
-342,-566,594,-723
-85,169,265,928
109,377,-690,859
65,525,695,857
484,529,-596,-859
-355,-639,-645,-953
-200,-248,826,-841
-95,101,570,-900
149,-287,392,-836
-75,216,-343,927
-114,-287,504,839
256,441,790,-939
-62,-544,672,-765
203,475,-665,672
-132,477,-685,772
21,-286,-455,894
-439,503,771,922
448,701,-819,824
57,195,243,-650
50,-156,-409,-604
-134,-424,-608,637
-64,146,272,482
8,-44,178,-531
-132,726,933,-998
162,-258,-623,-930
-345,358,-954,983
112,-370,524,-626
-248,-486,-896,-992
42,-630,694,-894
241,392,514,895
-61,84,-855,-939
-506,-524,-737,-821
-104,-372,530,699
-206,-296,731,822
-208,-511,-719,973
112,203,330,-535
310,-405,771,913
-152,-292,501,582
-17,238,-574,968
149,346,503,-976
-310,-421,922,945
-410,-547,-612,861
-279,-478,-697,-847
-168,192,212,402
153,-250,-253,548
521,570,-584,679
-103,165,491,892
370,-420,428,-793
-159,-361,493,624
60,109,-217,482
-312,-620,-662,-857
230,236,482,695
-142,-527,569,875
32,476,-681,-729
37,243,627,844
-325,-404,542,-702
-12,-214,545,770
-29,706,-769,-817
-328,-390,-459,-702
-12,-255,-467,-662
-154,284,505,-753
-116,-275,-409,506
100,354,-576,-657
-66,277,684,975
-91,-219,503,659
-100,520,-656,-738
26,346,409,-812
97,-328,-510,545
-22,-57,72,593
13,-520,535,593
-63,-512,-768,-774
-202,-575,685,-978
262,333,-563,-700
-149,-261,-454,921
126,189,298,467
409,558,738,991
202,835,-838,920
541,-614,-824,964
293,773,869,922
-348,665,667,916
302,529,660,891
44,145,-316,461
-393,-487,872,901
-14,-195,-569,-648
-420,626,676,939
136,264,-432,-703
77,-109,-534,-914
-430,-873,-968,-995
-249,-269,465,797
298,455,-504,-719
41,-254,-471,497
370,426,-523,-633
-47,88,-168,-226
-278,-347,-828,-891
111,-179,-617,957
-435,436,596,729
-168,-224,-546,561
94,268,-718,-746
-345,418,468,942
-59,-105,309,-921
-245,-371,580,-972
-90,-600,-718,974
-152,207,371,945
-175,646,714,-858
332,-379,-397,-488
114,-304,550,563
-394,-626,872,-974
38,-182,-367,-828
-154,186,-276,782
-25,-74,672,707
361,-399,438,447
118,-119,464,-860
108,-482,-604,-820
210,287,404,-840
-240,-334,522,-699
81,-326,456,623
71,-130,207,888
-17,-43,317,939
390,445,-702,866
348,353,470,515
402,713,-720,918
250,-871,-924,-968
-225,276,875,-914
142,385,557,-902
-127,399,-515,936
511,590,-796,-922
-62,346,-552,-670
-237,-421,539,711
166,-441,-738,949
137,209,-237,-493
-9,-152,681,892
-178,-260,-522,706
199,-312,-654,-784
-451,-751,918,985
-59,423,-597,673
-634,-700,-734,-964
288,435,524,788
120,-182,588,-650
58,-397,486,-741
-127,-504,-673,708
-194,201,-352,-605
-304,348,575,674
-104,345,-686,-839
-156,-185,539,-605
-2,-572,-872,-901
138,-286,377,625
-95,-108,240,-638
-346,-357,676,-678
-334,-404,-725,-993
120,377,776,-802
408,-796,889,965
-221,334,499,-985
34,-403,740,915
252,-820,842,942
323,-328,432,498
-40,183,636,960
769,-777,800,989
321,328,-552,925
228,-912,-919,-992
-182,255,256,-343
-114,-359,-410,-883
8,-65,-430,-638
-212,664,-892,-983
6,-214,-729,-787
89,-118,516,748
17,-386,-535,869
125,354,-645,-967
-366,636,833,-953
-17,111,-295,-763
196,-262,-771,981
6,78,404,-567
-331,508,-689,-735
-33,-131,181,-649
-261,-391,566,-744
-209,379,-401,697
10,-296,499,-684
108,307,-310,-985
310,-549,-607,-685
62,-498,-856,916
40,-165,-259,986
-765,799,-896,-961
-28,612,633,651
-354,394,-451,897
173,-263,-519,684
-135,604,729,904
4,-168,608,-821
256,-445,828,-996
70,-640,763,-984
-103,-109,-745,806
299,-335,447,-492
-85,195,594,-893
-90,-305,690,739
-188,267,340,-761
234,-325,-521,-892
244,384,-520,-808
-490,702,-829,-911
-0,-289,-489,-863
384,-551,-622,856
-45,-129,327,518
-43,232,-680,859
93,334,-437,-870
581,600,-764,941
-188,378,-574,-645
291,807,-898,-909
448,-468,-661,-863
-295,604,-806,900
132,317,826,841
102,330,-581,-651
44,84,-306,-517
-105,402,-694,-743
-166,484,554,943
-84,-454,-662,-769
204,-325,343,-816
-123,877,-922,-978
212,-271,-565,595
-53,412,485,726
-110,186,573,-846
-343,568,-679,970
-307,516,584,-947
-167,-168,-570,957
-213,-377,436,858
-110,216,-461,559
135,-349,532,928
-168,-394,-566,700
-172,328,-944,948
1,42,-113,428
-630,-669,-868,953
96,138,304,-419
375,-406,-476,535
-577,622,-708,709
-396,-723,-818,-889
400,-474,-901,937
43,-109,-309,610
212,549,-565,-722
-401,660,734,935
-180,-223,490,-763
296,682,806,-821
214,-274,-339,-978
183,-265,715,886
441,715,801,-969
-1,108,-140,567
-32,-154,671,967
191,-331,-417,902
-81,535,-678,-736
-429,486,587,-829
-30,376,407,565
-231,-319,582,-801
-255,287,511,-531
36,188,264,-544
-143,-274,-714,-803
-446,-617,-768,-857
-203,-356,-801,-816
-528,559,-937,-956
313,419,-440,467
193,624,791,974
-75,-82,250,279
-142,627,-798,956
-265,-649,-842,958
-34,-344,810,990
22,-33,-363,779
-92,-739,794,836
515,575,847,-848
-453,-481,-635,-733
70,759,-845,916
-51,321,-475,864
293,761,985
-172,-391,860,-921
-153,398,-943,-975
3,-527,-667,779
179,343,-406,949
103,500,-666,749
341,488,602,-931
25,249,594,968
-608,-807,-882,-908
-2,-13,143,-193
100,646,720,-775
-33,-44,-265,492
-303,-526,891,-959
112,179,-315,-607
142,-334,692,945
-36,-147,498,538
-278,433,-635,-934
213,-763,832,849
592,673,693,-922
83,-398,-820,-875
-311,-543,545,-680
181,417,489,692
-166,-499,-516,-599
20,-232,720,991
-321,708,-781,850
311,458,-824,960
325,-665,-894,912
535,-675,-747,914
-69,176,198,-358
-228,-297,-477,693
-330,-461,-662,-813
-256,-453,711,-944
174,199,-489,-497
-181,314,-512,871
190,-191,-558,-893
-153,280,845,882
-166,227,534,969
-246,324,537,935
-281,346,731,-845
284,-484,-550,682
-200,242,-533,-601
-59,639,-687,-857
-36,503,625,-782
-119,768,-791,-916
-196,361,452,895
-57,-420,462,-519
20,-385,-688,-899
-270,-681,-762,874
346,376,-558,970
34,-328,-358,-394
108,-204,332,-674
89,-162,310,-843
-42,-44,-301,-828
-198,280,289,840
78,-366,-443,-786
467,752,-874,-948
146,-163,-581,872
-134,-238,437,990
-106,467,-843,-895
129,-200,359,737
-809,908,-920,961
-67,-218,462,-749
-76,-590,-934,-980
-154,534,-885,972
505,560,603,742
151,-335,-553,-580
-244,-524,606,-772
-391,403,-680,957
-99,685,-695,-948
210,-307,-478,-573
-101,322,-664,916
-258,-487,583,786
214,-347,-649,-888
470,-499,-838,859
-156,-364,527,834
61,110,111,515
754,-765,766,-852
-796,803,-972,994
-143,209,703,-951
78,424,707,-721
56,398,-531,783
184,-225,702,-752
-11,-298,471,-943
423,532,723,792
-10,-545,661
429,-609,789,-957
5,-168,-279,896
505,-512,-662,967
-352,514,-873,-979
162,209,-747,-925
55,-411,633,758
89,-225,354,-629
-6,-449,-854,-868
50,-274,615,-795
66,150,370,692
-175,238,568,718
-153,-281,834,-927
288,314,-319,514
38,65,411,-624
81,-403,-712,-831
-36,131,500,513
163,360,-908,941
-126,-573,-868,979
-306,339,-429,445
-9,-182,-819,-894
-66,-82,128,-461
-493,568,713,-775
-116,-250,-654,-723
5,459,483,788
-516,785,883,895
-64,98,-331,510
42,280,311,-670
-91,-419,652,948
46,-335,-361,886
-111,-177,-218,955
-176,352,742,799
434,551,-762,-981
221,-456,-598,-946
54,472,-611,-677
-258,664,-775,960
-339,-566,-841,-911
-456,846,-924,938
22,-180,-859,987
-112,352,-573,888
-376,-637,-826,971
194,356,-525,696
44,-785,851,940
178,180,646,-862
-148,-313,-570,-781
-55,171,318,674
-167,244,506,970
-37,277,280,-292
-39,-40,-315,337
101,313,640,695
56,481,832,-893
-125,-595,-862,-951
-181,201,483,677
34,461,628,651
97,-258,-342,536
-23,219,-532,786
110,316,-342,708
-311,416,-438,497
30,483,-887,-924
-619,626,-645,864
-528,-559,839,-874
-367,-553,743,-751
373,-389,748,832
14,-126,-196,884
187,-292,485,791
-758,768,842,907
161,261,-544,-566
-10,-225,-374,639
526,571,700,996
-188,-236,480,916
30,404,596,-761
114,208,241,405
337,-454,606,-637
70,-433,-468,-924
-379,620,-737,-960
94,-686,691,-993
71,156,175,-888
104,-107,309,-471
90,531,574,-879
-466,-544,-708,-872
54,126,-295,477
-115,-919,-943,-973
163,208,-331,-610
-131,219,313,-370
-101,-156,660,-940
20,-400,-678,-806
544,-556,-571,802
463,-575,-705,711
117,-706,922,-996
-40,178,493,-708
-212,258,-658,-988
24,-293,584,-654
-359,-732,750,-848
224,-644,-804,855
-148,-460,-673,-763
